ROWS_SITE_ID,HYDRO_SITE_ID,HYDSTRA_SITE_ID,PARENT_ID,STORAGES_PARENT,SHORT_NAME,LONG_NAME,DATA_ENTRY,DATA_ENTRY_PARAMS,DATA_ENTRY_SEQ,OPS_REACH,OPS_REACH_SEQ,RATING,CAPACITY,PARAMS2HYDRO_OBS,PARAMS2HYDRO_FCST,PARAMS2HYDRO_CALC,TO_MDBC_OPS,DOWNSTREAM_SITE,FSL,FSV,SURL,SURV,OPT,OPC,OPT_SENSOR_2,LATITUDE,LONGITUDE,GAUGEZ,ELEVATION,CEASE_TO_FLOW,CATCHMENT,STATION_TYPE,MODEL_TYPE,EWSRC_ID,H_TIMESTEP,Q_TIMESTEP,V_TIMESTEP,DEAD_STORAGE,R_WEEKLY,R_FLOW_SAL,R_STORAGE,R_FLOW_LEVEL,R_RIVER_SAL,FL_MAJOR,FL_MODERATE,FL_MINOR,SMS_CMD,SMS_NO,V_H_HMAX,V_H_HMIN,V_H_SMAX,V_H_SMIN,V_H_ROR,V_H_ROF,V_H_SRD,V_H_SRT,V_Q_HMAX,V_Q_HMIN,V_Q_SMAX,V_Q_SMIN,V_Q_ROR,V_Q_ROF,V_Q_SRD,V_Q_SRT,V_WT_HMAX,V_WT_HMIN,V_WT_SMAX,V_WT_SMIN,V_WT_ROR,V_WT_ROF,V_WT_SRD,V_WT_SRT,V_AT_HMAX,V_AT_HMIN,V_AT_SMAX,V_AT_SMIN,V_AT_ROR,V_AT_ROF,V_AT_SRD,V_AT_SRT,V_EC_HMAX,V_EC_HMIN,V_EC_SMAXR,V_EC_SMIN,V_EC_ROR,V_EC_ROF,V_EC_SRD,V_EC_SRT,V_DO_HMAX,V_DO_HMIN,V_DO_SMAX,V_DO_SMIN,V_DO_ROR,V_DO_ROF,V_DO_SRD,V_DO_SRT,SO_H_MAX,SO_H_MIN,SO_H_WL1,SO_Q_MAX,SO_Q_MIN,SO_Q_WL1,H_OBS,Q_OBS,P_OBS,WT_OBS,AT_OBS,EC_OBS,DO_OBS,EVAP_OBS,pH_OBS,H_PREFERRED,Q_PREFERRED,P_PREFERRED,V_PREFERRED,EC_PREFERRED,WT_PREFERRED,AT_PREFERRED,DO_PREFERRED,EVAP_PREFERRED,pH_PREFERRED,THRESHOLD,SOURCE_PARAMS,SOURCE_SEQ,EWSRC_Q_SEQ,EWSRC_QORD_SEQ,EWSRC_H_SEQ,EWSRC_V_SEQ,EWSRC_P_SEQ,EWSRC_E_SEQ,EWSRC_EC_SEQ,FLOOD_OPS,FLOOD_OPS_PARAMS,DAILY_FLOOD
R_MSTRGUS,,MSTRGUS,,,Stoney Xing Reg U/S,Mulcra Island - Stoney Crossing Regulator U/S,OtherRegulators,StopLogs;,MUL_0,,,,,DO;DO%;EC;H;pH;StopLogs;WT,,,,,,,,,,,,-27.00000000,0.00000000,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,Y,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_MULDLWC,MULDLWC,MULDLWC,R_409026,,Mulala DLWC Advance,NSW COMPONENT OF MULWALA CANAL OFFTAKE,Yarrawonga,QORD;,YAR_08,,,,,QORD;,,,yarrawonga,,,,,,,,,-27.00000000,0.00000000,,0.000,,,River,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,EWS_OQORD_002,,,,,,,,
R_MULMDBC,MULMDBC,MULMDBC,R_409026,,Mulwala RMW Advance,MDBC COMPONENT OF MULWALA CANAL OFFTAKE,Yarrawonga,QORD;,YAR_09,,,,,QORD;,,,yarrawonga,,,,,,,,,-27.00000000,0.00000000,,0.000,,,River,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,EWS_OQORD_001,,,,,,,,
R_MUPCRUS,,MUPCRUS,,,UPCR U/S,Mulcra Island - Upper Potterwalkagee Ck Reg U/S,OtherRegulators,StopLogs;,MUL_0,,,,,H;StopLogs,,,,,,,,,,,,-27.00000000,0.00000000,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_MUR1REL,MUR1REL,MUR1REL,,,Murray 1 Release,Murray 1 power station releases,Snowy,Q;,SNO_02,,,,,Q;,Q;,,snowy,,,,,,Y,,,-27.00000000,0.00000000,,0.000,,Upper Murray,River,,Y,,midnight_inst,,,snowy_storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,Q;,286,EWS_OQ_006,,,,,,,,,
R_MURGMW,MURGMW,MURGMW,Z_VICTOTAL,,Lic Pumps - GMW,Licensed pumps - GMW (Nyah+u/s) - For Weekly Report,,,,,,,,,,,,,,,,,,,,-27.00000000,0.00000000,,0.000,,,River,,,,,,,vic_diversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_MURRAY,,MURRAY,,,Murray Losses,MURRAY (Virtual Site) - Murray Losses in FEWS,,,,,,,,,,,,,,,,,,,,-35.75500000,144.32600000,,0.000,,,Virtual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_MURRVAL,MURRVAL,MURRVAL,Z_VICTOTAL,,Yarra Main Chnl(Net),Yarrawonga Main Channel (Net) - For Weekly Report,,,,,,,,,,,,,,,,,,,,0.00000000,0.00000000,,0.000,,,River,,,,,,,vic_diversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_MURSRW,MURSRW,MURSRW,,,Sunraysia Pumpd Dist,Sunraysia Pumped Distrcits - For Weekly Report,,,,,,,,,,,,,,,,,,,,0.00000000,0.00000000,,0.000,,,River,,,,,,,vic_diversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_NESTREG,,NESTREG,,,Nestrons Reg,Nestrons (MDBC_Ops Regulator worksheet),BMRegulators,GatesOpen;H;,BMR_23,,,,,GatesOpen;H;,,,,,,,,,,,,-35.83762330,145.03828969,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_NIEMUR,,NIEMUR,,,Niemur Reg,Niemur (MDBC_Ops Regulator worksheet),BMRegulators,GatesOpen;H;,BMR_52,,,,,GatesOpen;H;,,,,,,,,,,,,-35.31703914,144.52797682,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_NINEPAN,,NINEPAN,,,Nine Panel Reg,Nine Panel (MDBC_Ops Regulator worksheet),BMRegulators,GatesOpen;H;,BMR_22,,,,,GatesOpen;H;,,,,,,,,,,,,-35.83288597,145.05073835,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_NOORSIS,,NOORSIS,,,Noora Salt Intercept,Noora Salt Interception Scheme,,,,,,,,,,,,,,,,,,,,0.00000000,0.00000000,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_NORTHBASIN,,NORTHBASIN,,R_WHOLEBASIN,Northern Basin Summary,northern basin,NStorage;Whole_Basin,V;%Full;active;dead;cap;,NBS_20;WBS_01;,,,,,V;,,,NStorage,,,,,,,,,-29.89145900,146.52979500,,0.000,,,Storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,OPC,OPT,OPT,OPC,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_NSWDIVA,NSWDIVA,NSWDIVA,Z_NSWTOTAL,,NSWDIVA,NSWDIVA,,,,,,,,QDIV.total,,QDIV_calc.total,,,,,,,,,,0.00000000,0.00000000,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_NSWDIVB,NSWDIVB,NSWDIVB,Z_NSWTOTAL,,NSWDIVB,NSWDIVB,,,,,,,,QDIV.total,,QDIV_calc.total,,,,,,,,,,0.00000000,0.00000000,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_NSWDIVC,NSWDIVC,NSWDIVC,Z_NSWTOTAL,,Forcast Weekly Div (Total C),NSW LICENSED PUMPS - BARMAH TO TORRUMBARRY,NSWDivs(ABCDE),QORD;,NSWDiv_04,MIDOPS;,MD_38;,,,QORD;,,,,,,,,,,,,0.00000000,0.00000000,,0.000,,,River,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,EWS_OQORD_016,,,,,,,,
R_NSWDIVD,NSWDIVD,NSWDIVD,Z_NSWTOTAL,,Forcast Weekly Div (Total D),NSW LICENSED PUMPS - TORRUMBARRY TO WAKOOL JUNCTION,NSWDivs(ABCDE),QORD;,NSWDiv_06,,,,,QORD;,,,,,,,,,,,,0.00000000,0.00000000,,0.000,,,River,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,EWS_OQORD_018,,,,,,,,
R_NSWDIVE,NSWDIVE,NSWDIVE,Z_NSWTOTAL,,Forcast Weekly Div (Total E),NSW LICENSED PUMPS - EDWARD/WAKOOL,NSWDivs(ABCDE),QORD;,NSWDiv_08,MIDOPS;,MD_15;,,,QORD;,QDIV.total,,,,,,,,,,,0.00000000,0.00000000,,0.000,,,River,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,EWS_OQORD_020,,,,,,,,
R_NSWDIVF,NSWDIVF,NSWDIVF,Z_NSWTOTAL,,NSW LICENSED PUMPS F,NSW LICENSED PUMPS - WAKOOL JN TO EUSTON,Mur(F-H)LowerDar(A-E),QORD;,MURDiv_01,MIDOPS;,MD_32;,,,QORD;,,,,,,,,,,,,0.00000000,0.00000000,,0.000,,,River,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,EWS_OQORD_021,,,,,,,,
R_NSWDIVG,NSWDIVG,NSWDIVG,Z_NSWTOTAL,,NSW LICENSED PUMPS G,NSW LICENSED PUMPS - EUSTON TO WENTWORTH,Mur(F-H)LowerDar(A-E),QORD;,MURDiv_02,ST_FLOOD;,ST_13;,,,QORD;,,,,,,,,,,,,0.00000000,0.00000000,,0.000,,,River,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,EWS_OQORD_022,,,,,,,,
R_NSWDIVH,NSWDIVH,NSWDIVH,Z_NSWTOTAL,,NSW LICENSED PUMPS H,NSW LICENSED PUMPS - WENTWORTH TO RUFUS,Mur(F-H)LowerDar(A-E),QORD;,MURDiv_03,,,,,QORD;,,,,,,,,,,,,0.00000000,0.00000000,,0.000,,,River,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,EWS_OQORD_023,,,,,,,,
R_NSWDIVS,NSWDIVS,NSWDIVS,Z_NSWTOTAL,,NSW Div-Lic Pumps,NSW Diversions - Licensed Pumps - For Weekly Report,,,,,,,,,,,,,,,,,,,,0.00000000,0.00000000,,0.000,,,River,,,,,,,nsw_diversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_NSWDVHY,NSWDVHY,NSWDVHY,Z_NSWTOTAL,,Hume - Yarrawonga PD (A),NSW DIVERSIONS HUME-YARRA LESS WEST COR.,NSWDivs(ABCDE),QORD;,NSWDiv_01,,,,,QORD;,,,,,,,,,,,,0.00000000,0.00000000,,0.000,,,River,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,EWS_OQORD_044,,,,,,,,
R_NSWDVYB,NSWDVYB,NSWDVYB,Z_NSWTOTAL,,Yarrawonga - Bamah (B),NSW DIVERSIONS YARRA-BARMAH LESS MOIRA,NSWDivs(ABCDE),QORD;,NSWDiv_02,MIDOPS;,MD_45;,,,QORD;,,,,,,,,,,,,0.00000000,0.00000000,,0.000,,,River,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,EWS_OQORD_046,,,,,,,,
R_NYAHPUM,NYAHPUM,NYAHPUM,,,Nyah Pumps,NYAH IRRIGATION PUMPS (ML/d),Tatura,Q;,TAT_22,,,,,Q;,,,,,,,,,,GMW,,0.00000000,0.00000000,,0.000,,,River,,Y,,8am_to_8am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,OPT,OPC,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,EWS_OQ_044,,,,,,,,,
R_OATEYS,,OATEYS,,,Oateys Regulator U/S,Oateys Regulator Lake Side,Hattah,DO;DO%;EC;GatesOpen;H;pH1;WT;Q;,HAT_04,,,,,DO;DO%;EC;GatesOpen;H;pH1;WT;Q;,,,,,,,,,,,,-34.63829800,142.42865600,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,Y,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_OLDMILD,OLDMILD,OLDMILD,,,Old Mildura,RIVER MURRAY - OLD MILDURA,Mildura,DO;DO%;EC;WT;,MIL_10,,,,,DO;DO%;EC;WT;,,,mildura,,,,,,,,,-34.17458500,142.11631900,,0.000,,,River,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,EWS_OEC_049,,,
R_OPITZ,,OPITZ,,,Opitz Reg,Opitz (MDBC_Ops Regulator worksheet),BMRegulators,GatesOpen;H;,BMR_33,,,,,GatesOpen;H;,,,,,,,,,,,,-35.77698139,144.96875078,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_OSHNASY,,OSHNASY,,,O'Shannassy Reg,O'Shannassy Regulator,BMRegulators,GatesOpen;H;,BMR_27,,,,,GatesOpen;H;,,,,,,,,,,,,-35.90483183,144.96498872,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_PCLAYDS,,PCLAYDS,,,Pipeclay Reg D/S,Pipeclay Regulator D/S @ Chowilla,Chowilla,,CHO_0,,,,,Q;H,,,,,,,,,,,,-33.95859300,140.92605000,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_PCLAYUS,,PCLAYUS,,,Pipeclay Reg U/S,Pipeclay Regulator U/S @ Chowilla,Chowilla,GatesOpen;,CHO_0,,,,,DO;DO%;EC;GatesOpen;H;pH;WT;,,,,,,,,,,,,-33.95867700,140.92638400,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,Y,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_PERRESC,PERRESC,PERRESC,,,Perricoota Escape,Perricoota escape,,,,,,,,,,,,,,,,,,SWC,,0.00000000,0.00000000,,0.000,,,River,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,OPT,OPC,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_PINCREG,,PINCREG,,,Pinch Gut,Pinch Gut (MDBC_Ops Regulator worksheet),BMRegulators,GatesOpen;H;,BMR_18,,,,,GatesOpen;H;,,,,,,,,,,,,-35.82653988,145.13363613,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_PIPCULV,,PIPCULV,,,Pipe Culverts,Pipe Culverts (MDBC_Ops Regulator worksheet),BMRegulators,GatesOpen;H;,BMR_15,,,,,GatesOpen;H;,,,,,,,,,,,,-35.79000000,144.99000000,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_PIPUMPS,PIPUMPS,PIPUMPS,,,Pental Island Pumps,PENTAL ISLAND IRRIGATION PUMPS - Flow (ML/d),Tatura,Q;QORD;,TAT_16,,,,,Q;QORD;,QDIV.irrig,,,,,,,,,GMW,,0.00000000,0.00000000,,0.000,,,River,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,OPT,OPC,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,Q;QORD;,288,EWS_OQ_038,EWS_OQORD_006,,,,,,,,
R_PLANREG,,PLANREG,,,Plantation,Plantation (MDBC_Ops Regulator worksheet),BMRegulators,GatesOpen;H;,BMR_16,,,,,GatesOpen;H;,,,,,,,,,,,,-35.79372200,145.06603200,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_PORTERS,,PORTERS,,,Porters Reg,Porters (MDBC_Ops Regulator worksheet),BMRegulators,GatesOpen;H;,BMR_26,,,,,GatesOpen;H;,,,,,,,,,,,,-35.88296952,144.97229416,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_POTSREG,,POTSREG,,,Potts Creek Reg,Potts Creek (MDBC_Ops Regulator worksheet),BMRegulators,GatesOpen;H;,BMR_20,,,,,GatesOpen;H;,,,,,,,,,,,,-35.82032805,145.11568470,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_PRESMAK,PRESMAK,PRESMAK,,,Pre SMA,pre Snowy scheme flow from Khancoban,Snowy,Q;,SNO_04,,,,,Q;,,,snowy,,,,,,Y,,,0.00000000,0.00000000,,0.000,,Upper Murray,River,,Y,,midnight_inst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,Q;,289,EWS_OQ_007,,,,,,,,,
R_PUNTPAD,,PUNTPAD,,,Punt Paddock Lagoon,Punt Paddock Lagoon (MDBC_Ops Regulator worksheet),BMRegulators,GatesOpen;H;,BMR_06,,,,,GatesOpen;H;,,,,,,,,,,,,-35.83159679,145.08775440,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_PYRASIS,,PYRASIS,,,Pyramid Creek Salt I,Pyramid Creek Salt Interception Scheme,,,,,,,,,,,,,,,,,,,,0.00000000,0.00000000,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_QUATREG,,QUATREG,,,Quat Quatta,Quat Quatta,BMRegulators,GatesOpen;H;,BMR_54,,,,,GatesOpen;H;,,,,,,,,,,,,-35.97730000,146.57730100,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_RCOL2TAL,,RCOL2TAL,,,Colemans 2 Tallandon,Colemans To Talladoon Reach,,,,,,,,,,,,,,,,,,,,0.00000000,0.00000000,,0.000,,,Reach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_RCOR2YAR,,RCOR2YAR,,,C/W To Yarra Reach,Corowa to Yarrawonga Reach,,,,,,,,,,,,,,,,,,,,-36.02800000,146.30200000,,0.000,,,Reach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_RDP2COR,,RDP2COR,,,DP To Corowa Reach,Doctors Point to Corowa Reach,,,,,,,,,,,,,,,,,,,,-36.02800000,146.72100000,,0.000,,,Reach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_REBEDCK,,REBEDCK,,,Reed Bed Creek Reg,Reed Bed Creek (MDBC_Ops Regulator worksheet),BMRegulators,GatesOpen;H;,BMR_53,,,,,GatesOpen;H;,,,,,,,,,,,,-35.28898651,144.47690572,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_REDCPUM,REDCPUM,REDCPUM,,,Redcliffs Pumps,REDCLIFFS PUMPED DIVERSION,RMR_and_FMIT,Q;QORD.longterm;QORD;,RMR_03,,,,,Q;QORD;QORD.longterm;,Q;,,,,,,,,,LMW,,-34.29499700,142.23895500,,0.000,,,River,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT,OPC,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,EustonToSA,Q;QORD;,290,EWS_OQ_101,EWS_OQORD_048,,,,,,,,
